Godina;Saziv;Od;Do;Stranka;Osoba;Prezime i ime;Ukupno;Dnevnica;Auto;Cestarina;Avion;Javni;Hotel;Stanarina;Režije;Odv.život;Služ.stan;Ostalo
2018;IX;01.01.2018;18.12.2018;HDZ;3.;BABIĆ ANTE;129.517,55;7.007,65;59.432,00;374,00;19.447,00;;15.453,67;4.475,90;;8.764,05;14.338,58;224,70
2018;IX;01.01.2018;18.12.2018;SDP;4.;BABIĆ VEDRAN;77.958,40;2.951,42;20.208,00;336,00;7.133,00;;1.717,38;33.300,72;3.517,94;8.793,94;;
2018;IX;01.01.2018;18.12.2018;HDZ;5.;BAČIĆ ANTE;122.247,49;3.124,64;38.784,00;9.012,00;17.709,75;130,00;6.775,08;33.115,56;4.825,49;8.770,97;;
2018;IX;01.01.2018;18.12.2018;HDZ;6.;BAČIĆ BRANKO;79.130,40;;56.620,00;11.119,00;5.050,00;5.350,40;991,00;;;;;
2018;IX;01.01.2018;18.12.2018;HDZ;7.;BALIĆ MARIJANA;113.160,08;15.095,68;10.600,00;1.090,00;52.884,25;284,72;25.192,53;;;8.012,90;;
2018;IX;01.01.2018;18.12.2018;HDZ;8.;BARIŠIĆ DRAŽEN;0,00;;;;;;;;;;;
2018;IX;01.01.2018;18.12.2018;HNS;9.;BATINIĆ MILORAD;24.132,00;;24.060,00;72,00;;;;;;;;
2018;IX;01.01.2018;18.12.2018;SDP;10.;BAUK ARSEN;64.527,72;335,93;15.390,00;3.372,00;5.107,50;2.594,40;;33.300,72;4.315,67;;;111,50
2018;IX;01.01.2018;18.12.2018;HDZ;11.;BEDEKOVIĆ VESNA;76.759,02;2.997,20;22.424,00;121,00;2.780,00;;3.206,70;32.962,68;3.749,63;8.517,81;;
2018;IX;01.01.2018;18.12.2018;HSS;12.;BELJAK KREŠO;0,00;;;;;;;;;;;
2018;IX;01.01.2018;18.12.2018;SDP;13.;BERNARDIĆ DAVOR;0,00;;;;;;;;;;;
2018;IX;01.01.2018;18.12.2018;GLAS;14.;BEUS RICHEMBERG GORAN;79.906,34;12.584,60;;;33.362,25;180,00;30.631,97;;;;;3.147,52
2018;IX;01.01.2018;18.12.2018;NZ;15.;BILEK VLADIMIR;82.279,11;6.883,25;27.622,00;2.587,00;;14,00;2.026,17;33.300,72;;8.554,85;;1.291,12
2018;IX;01.01.2018;18.12.2018;HDZ;16.;BORIĆ JOSIP;85.816,07;;30.394,00;4.215,00;;3.630,00;;33.300,72;5.276,35;9.000,00;;
2018;IX;01.01.2018;18.12.2018;HDZ;17.;BRKIĆ MILIJAN;16.902,38;3.305,10;;;10.967,00;;2.630,28;;;;;
2018;IX;01.01.2018;18.12.2018;Most;18.;BULJ MIRO;105.348,07;;49.700,00;10.704,00;;;;33.054,24;2.889,83;9.000,00;;
2018;IX;01.01.2018;18.12.2018;Živi zid;19.;BUNJAC BRANIMIR;45.071,01;;15.120,00;492,00;;153,00;;16.588,94;4.217,07;8.500,00;;
2018;IX;01.01.2018;18.12.2018;HDZ;20.;CULEJ STEVO;90.520,40;;36.828,00;7.656,00;;;;33.300,72;3.735,68;9.000,00;;
2018;IX;01.01.2018;18.12.2018;HDZ;21.;ČIČAK MATO;3.037,45;2.169,45;868,00;;;;;;;;;
2018;IX;01.04.2018;18.12.2018;Most;22.;ČIKOTIĆ SONJA;33.719,71;;20.050,00;3.981,00;;;;;28,71;;9.660,00;
2018;IX;01.01.2018;31.03.2018;Most;22.a;ŠIMIĆ MIROSLAV;23.356,23;;10.068,00;2.054,00;;;;8.197,47;536,76;2.500,00;;
2018;IX;01.01.2018;18.12.2018;HNS;23.;ČURAJ STJEPAN;126.180,75;2.988,05;57.646,00;11.993,00;3.669,00;;2.680,72;33.300,72;5.233,37;8.669,89;;
2018;IX;01.01.2018;18.12.2018;HDZ;24.;ĆELIĆ IVAN;64.604,39;10.228,38;;;43.839,00;;10.537,01;;;;;
2018;IX;01.01.2018;18.12.2018;HDZ;25.;ĆOSIĆ PERO;12.852,60;520,45;;;3.430,00;;;;;8.902,15;;
2018;IX;01.01.2018;18.12.2018;IDS;26.;DAUS EMIL;0,00;;;;;;;;;;;
2018;IX;01.01.2018;18.12.2018;IDS;27.;DEMETLIKA TULIO;81.577,59;1.340,20;27.566,00;6.318,00;;;;33.146,28;4.357,11;8.850,00;;
2018;IX;01.01.2018;18.12.2018;Most;28.;DOBROVIĆ SLAVEN;12.959,08;1.760,09;;;8.140,00;;2.958,19;;;;;100,80
2018;IX;01.01.2018;18.12.2018;HDS;29.;DODIG GORAN;48.290,00;;39.520,00;8.770,00;;;;;;;;
2018;IX;01.01.2018;18.12.2018;SDP;30.;DRAGOVAN IGOR;22.602,59;2.985,55;;;7.833,00;;11.323,36;;;;;460,68
2018;IX;01.01.2018;18.12.2018;Reformisti;31.;DUMBOVIĆ DARINKO;0,00;;;;;;;;;;;
2018;IX;01.01.2018;18.12.2018;HDZ;32.;ĐAKIĆ JOSIP;58.072,98;75,00;14.208,00;;;;;33.300,72;1.489,26;9.000,00;;
2018;IX;01.01.2018;18.12.2018;SDP;33.;ĐUJIĆ SAŠA;161.961,37;14.067,18;25.754,00;4.629,00;39.896,00;;33.451,89;30.299,72;5.480,28;8.294,08;;89,22
2018;IX;01.01.2018;18.12.2018;NHR;34.;ESIH BRUNA;3.326,00;225,00;2.648,00;453,00;;;;;;;;
2018;IX;01.01.2018;18.12.2018;HDZ;35.;FELAK DAMIR;35.469,79;523,38;27.500,00;;3.910,00;;3.536,41;;;;;
2018;IX;01.01.2018;18.12.2018;NZ;36.;GLASNOVIĆ ŽELJKO;1.646,00;;1.460,00;186,00;;;;;;;;
2018;IX;01.01.2018;18.12.2018;SDP;37.;GLASOVAC SABINA;85.596,93;5.232,45;3.432,00;726,00;16.653,00;81,00;14.603,88;30.525,66;5.739,71;8.603,23;;
2018;IX;26.05.2018;18.12.2018;HDZ;38.;GLAVAK SUNČANA;40.590,36;1.633,44;8.400,00;1.195,00;7.215,00;;;16.650,36;1.163,23;4.333,33;;
2018;IX;01.01.2018;25.05.2018;HDZ;38.a;HORVAT DARKO;14.964,00;300,00;13.740,00;212,00;;;712,00;;;;;
2018;IX;01.01.2018;18.12.2018;HDSSB;39.;GLAVAŠ BRANIMIR;89.359,11;;36.096,00;7.829,00;;;;33.146,28;3.287,83;9.000,00;;
2018;IX;01.01.2018;18.12.2018;NZ;40.;GLAVAŠEVIĆ BOJAN;6.610,98;600,03;;;4.521,00;;1.489,95;;;;;
2018;IX;01.01.2018;18.12.2018;SDP;41.;GRBIN PEĐA;81.722,69;560,02;26.112,00;6.038,56;1.901,00;;;33.300,72;4.893,72;8.916,67;;
2018;IX;01.01.2018;18.12.2018;SDP;42.;GRČIĆ BRANKO;115.153,12;750,00;52.248,00;10.826,00;;578,00;3.721,00;33.300,72;5.229,40;8.500,00;;
2018;IX;01.01.2018;18.12.2018;Most;43.;GRMOJA NIKOLA;55.092,00;;30.600,00;5.952,00;;;;;;9.000,00;9.540,00;
2018;IX;01.01.2018;18.12.2018;NZ;44.;HABEK MARIO;66.663,53;570,00;14.810,00;1.871,00;;578,00;2.212,00;33.300,72;3.336,33;8.835,48;;1.150,00
2018;IX;01.01.2018;18.12.2018;SDP;45.;HAJDAŠ DONČIĆ SINIŠA;1.048,60;1.048,60;;;;;;;;;;
2018;IX;01.01.2018;18.12.2018;SDP;46.;HAJDUKOVIĆ DOMAGOJ;132.288,60;11.106,94;21.280,00;4.561,00;25.853,25;;23.135,22;33.300,72;4.075,28;8.180,65;;795,54
2018;IX;01.01.2018;18.12.2018;Blok;47.;HASANBEGOVIĆ ZLATKO;8.308,75;600,00;3.990,00;675,00;3.043,75;;;;;;;
2018;IX;01.01.2018;18.12.2018;HSU;48.;HRELJA SILVANO;97.088,80;525,00;34.980,00;8.299,00;4.195,00;;1.267,50;33.115,56;5.739,00;8.967,74;;
2018;IX;01.01.2018;18.12.2018;HDS;49.;HRG BRANKO;56.676,63;225,00;9.472,00;;;;683,00;33.115,56;4.229,46;8.951,61;;
2018;IX;01.01.2018;18.12.2018;HDZ;50.;JANDROKOVIĆ GORDAN;60.795,88;4.108,03;;;20.319,25;;18.483,90;;;;;17.884,70
2018;IX;01.01.2018;18.12.2018;NZ;51.;JANKOVICS ROBERT;109.364,57;4.281,61;49.148,00;7.113,87;;;3.002,76;33.300,72;2.804,80;8.801,38;;911,43
2018;IX;01.01.2018;18.12.2018;SDSS;52.;JECKOV DRAGANA;89.078,52;;39.072,00;7.576,00;;129,80;;33.300,72;;9.000,00;;
2018;IX;01.01.2018;18.12.2018;HDZ;53.;JELKOVAC MARIJA;23.460,00;;20.219,00;3.241,00;;;;;;;;
2018;IX;01.01.2018;18.12.2018;SDP;54.;JERKOVIĆ ROMANA;81.833,95;1.625,53;22.032,00;4.897,52;4.690,00;;6.922,71;27.750,60;4.781,88;8.338,71;795,00;
2018;IX;01.01.2018;18.12.2018;HDZ;55.;JOSIĆ ŽELJKA;49.541,74;;10.208,00;294,00;;;;33.300,72;1.021,82;4.717,20;;
2018;IX;01.01.2018;18.12.2018;SDP;56.;JOVANOVIĆ ŽELJKO;61.035,92;1.120,80;35.596,00;7.552,00;;351,44;646,00;;1.277,14;8.834,95;5.263,80;393,79
2018;IX;01.01.2018;18.12.2018;HDZ;57.;JURIČEV-MARTINČEV BRANKA;101.312,02;;46.480,00;10.033,00;;;;33.300,72;2.498,30;9.000,00;;
2018;IX;01.01.2018;18.12.2018;NZ;58.;KAJTAZI VELJKO;43.556,07;11.029,07;8.232,00;1.035,51;16.639,00;134,82;4.865,38;;;;;1.620,29
2018;IX;01.01.2018;18.12.2018;HDZ;59.;KARLIĆ MLADEN;87.080,03;;36.720,00;7.761,00;;;;30.299,72;3.299,31;9.000,00;;
2018;IX;01.01.2018;18.12.2018;HDZ;60.;KIRIN IVAN;66.036,66;;23.748,00;2.763,00;;;;30.525,66;;9.000,00;;
2018;IX;01.01.2018;18.12.2018;HDZ;61.;KLARIĆ TOMISLAV;61.203,99;;14.076,00;2.569,00;;;;33.115,56;2.443,43;9.000,00;;
2018;IX;01.01.2018;18.12.2018;HDZ;62.;KLIMAN ANTON;86.111,07;;34.136,00;6.410,68;;;;33.300,72;3.263,67;9.000,00;;
2018;IX;01.01.2018;18.12.2018;SDP;63.;KLISOVIĆ JOŠKO;64.832,44;7.710,15;;;36.597,00;;20.038,52;;;;;486,77
2018;IX;01.01.2018;18.12.2018;NZ;64.;KOMPARIĆ DEVČIĆ ANA;66.338,30;;16.748,00;3.658,00;;;;33.115,56;3.816,74;9.000,00;;
2018;IX;01.01.2018;18.12.2018;HDZ;65.;KOPIĆ VLATKO;95.743,34;;40.528,00;8.281,00;;;;33.146,28;5.288,06;8.500,00;;
2018;IX;01.01.2018;18.12.2018;HSLS;66.;KOSOR DARINKO;0,00;;;;;;;;;;;
2018;IX;01.01.2018;18.12.2018;HDZ;67.;KOVAČ MIRO;160.061,08;22.913,19;724,00;131,00;92.240,00;;40.992,97;;;;;3.059,92
2018;IX;01.01.2018;18.12.2018;SDP;68.;KOVAČ STJEPAN;42.054,24;;;;;;;33.054,24;;9.000,00;;
2018;IX;01.01.2018;18.12.2018;HDZ;69.;KRIŽANIĆ JOSIP;29.756,00;300,00;28.184,00;;;;1.272,00;;;;;
2018;IX;01.01.2018;18.12.2018;HDZ;70.;KUSTIĆ MARIJAN;37.342,97;599,00;;;;;1.316,48;24.836,67;2.156,41;8.434,41;;
2018;IX;01.01.2018;18.12.2018;NZ;71.;LACKOVIĆ ŽELJKO;21.560,00;;21.560,00;;;;;;;;;
2018;IX;01.01.2018;18.12.2018;SDP;72.;LALOVAC BORIS;8.848,45;1.633,45;;;7.215,00;;;;;;;
2018;IX;01.01.2018;18.12.2018;NZ;73.;LEKAJ PRLJASKAJ ERMINA;82.817,42;2.379,89;28.442,00;649,00;8.932,00;;544,00;33.054,24;;8.804,29;;12,00
2018;IX;01.01.2018;18.12.2018;HSS;74.;LENART ŽELJKO;61.185,48;;11.760,00;1.886,00;;;;33.300,72;5.238,76;9.000,00;;
2018;IX;01.01.2018;18.12.2018;HDZ;75.;LIPOŠĆAK TOMISLAV;64.708,97;300,00;17.320,00;2.837,00;;;;33.300,72;1.983,51;8.967,74;;
2018;IX;01.01.2018;18.12.2018;HDZ;76.;LONČAR DAVOR;80.289,09;;27.642,00;6.090,00;;;;33.023,76;4.533,33;9.000,00;;
2018;IX;01.01.2018;18.12.2018;PH;77.;LOVRINOVIĆ IVAN;0,00;;;;;;;;;;;
2018;IX;01.01.2018;18.12.2018;SDP;78.;LUC - POLANC MARTA;15.594,00;;;;;6.594,00;;;;9.000,00;;
2018;IX;01.01.2018;18.12.2018;HDZ;79.;LUCIĆ FRANJO;75.094,31;;25.060,00;4.194,00;;;;33.146,28;3.694,03;9.000,00;;
2018;IX;01.01.2018;18.12.2018;HDZ;80.;LUKAČIĆ LJUBICA;10.097,08;4.062,88;;;5.063,00;;971,20;;;;;
2018;IX;01.01.2018;18.12.2018;HDZ;81.;LJUBIĆ BOŽO;114.494,58;4.682,47;38.806,00;7.633,00;9.264,50;63,00;6.578,69;33.146,28;5.090,02;8.602,02;;628,60
2018;IX;01.01.2018;18.12.2018;BM 365;82.;MADJER MLADEN;59.846,72;;15.696,00;;;;;33.300,72;1.850,00;9.000,00;;
2018;IX;01.01.2018;18.12.2018;HNS;83.;MAKAR BOŽICA;28.584,60;;27.469,40;;;1.115,20;;;;;;
2018;IX;01.01.2018;18.12.2018;HDZ;84.;MAKSIMČUK LJUBICA;115.842,51;5.773,23;27.256,00;5.725,00;16.293,00;;15.445,15;33.300,72;3.183,40;8.866,01;;
2018;IX;01.01.2018;18.12.2018;SDP;85.;MARAS GORDAN;10.526,11;1.049,30;;;7.693,00;;1.783,81;;;;;
2018;IX;01.01.2018;18.12.2018;SDP;86.;MATELJAN DAMIR;85.275,95;5.906,43;6.678,00;833,00;17.389,50;;8.825,34;33.054,24;4.004,50;8.584,94;;
2018;IX;01.01.2018;18.12.2018;SDP;87.;MATIĆ PREDRAG;9.821,48;2.606,48;;;7.215,00;;;;;;;
2018;IX;01.01.2018;18.12.2018;HDZ;88.;MIKULIĆ ANDRIJA;5.157,00;429,00;;;4.728,00;;;;;;;
2018;IX;01.01.2018;18.12.2018;HDZ;89.;MIKULIĆ DOMAGOJ;117.527,39;3.425,76;42.296,00;8.893,00;13.815,00;;6.557,42;30.474,18;1.775,78;8.806,45;;1.483,80
2018;IX;01.01.2018;18.12.2018;HDZ;90.;MILIČEVIĆ DAVOR;92.350,33;;35.190,00;7.968,00;;;;37.500,00;2.692,33;9.000,00;;
2018;IX;01.01.2018;18.12.2018;SDSS;91.;MILOŠEVIĆ BORIS;1.748,10;449,10;388,00;20,00;;;891,00;;;;;
2018;IX;01.01.2018;18.12.2018;HDZ;92.;MILOŠEVIĆ DOMAGOJ IVAN;46.305,16;6.200,05;;;30.423,50;;9.681,61;;;;;
2018;IX;01.01.2018;18.12.2018;SDP;93.;MILJENIĆ ORSAT;0,00;;;;;;;;;;;
2018;IX;01.01.2018;18.12.2018;NZ;94.;MIŠIĆ IVICA;61.343,67;150,00;43.028,00;8.601,00;;;598,00;;;8.966,67;;
2018;IX;01.01.2018;18.12.2018;GLAS;95.;MRAK-TARITAŠ ANKA;5.663,72;744,15;;;4.659,00;;;;;;;260,57
2018;IX;01.01.2018;18.12.2018;Demokrati;96.;MRSIĆ MIRANDO;0,00;;;;;;;;;;;
2018;IX;01.01.2018;18.12.2018;Most;97.;NINČEVIĆ - LESANDRIĆ IVANA;106.425,65;;50.838,00;11.472,00;;;;32.932,32;2.183,33;9.000,00;;
2018;IX;01.01.2018;18.12.2018;BM 365;98.;OPAČIĆ MILANKA;0,00;;;;;;;;;;;
2018;IX;01.01.2018;18.12.2018;HSS;99.;OREPIĆ VLAHO;82.030,72;;44.528,00;9.998,00;;;;24.975,54;2.529,18;;;
2018;IX;01.01.2018;18.12.2018;SDP;100.;OSTOJIĆ RANKO;62.131,11;613,42;1.640,00;362,00;7.136,25;;2.276,52;33.300,72;7.933,39;8.868,81;;
2018;IX;01.01.2018;18.12.2018;NLM;101.;PANENIĆ TOMISLAV;107.079,87;897,34;42.920,00;7.983,00;3.910,00;;5.182,84;33.300,72;3.868,32;8.935,48;;82,17
2018;IX;01.01.2018;18.12.2018;SDP;102.;PARIĆ DARKO;109.029,31;;52.390,00;11.827,00;;;;33.300,72;3.011,59;8.500,00;;
2018;IX;01.01.2018;18.12.2018;HDZ;103.;PERIĆ GROZDANA;104.575,07;2.468,08;35.916,00;6.506,00;6.876,00;;5.478,13;33.300,72;5.011,11;8.719,04;;299,99
2018;IX;01.01.2018;18.12.2018;SIP;104.;PERNAR IVAN;0,00;;;;;;;;;;;
2018;IX;01.01.2018;18.12.2018;HSS;105.;PETIN ANA - MARIJA;43.159,26;1.043,70;;;;;;33.115,56;;9.000,00;;
2018;IX;01.01.2018;18.12.2018;HDZ;106.;PETRIJEVČANIN VUKSANOVIĆ IRENA;18.137,22;1.831,43;5.320,00;714,00;8.239,00;;1.720,73;;;;;312,06
2018;IX;01.01.2018;18.12.2018;Most;107.;PETROV BOŽO;22.800,00;;;;;;;;;9.000,00;13.800,00;
2018;IX;01.01.2018;18.12.2018;Most;108.;PODOLNJAK ROBERT;121.967,58;9.012,44;11.288,00;1.901,00;25.025,00;;33.278,82;30.097,64;2.690,25;8.496,23;;178,20
2018;IX;01.01.2018;18.12.2018;NLM;109.;PRANIĆ ANTE;79.586,00;;57.584,00;12.462,00;;;;;;;9.540,00;
2018;IX;01.01.2018;18.12.2018;SDP;110.;PRELEC ALEN;0,00;;;;;;;;;;;
2018;IX;01.01.2018;18.12.2018;BM 365;111.;PUH MARIJA;53.209,62;;8.300,00;302,00;;;;33.300,72;2.306,90;9.000,00;;
2018;IX;01.01.2018;18.12.2018;SDSS;112.;PUPOVAC MILORAD;224,40;224,40;;;;;;;;;;
2018;IX;01.01.2018;18.12.2018;GLAS;113.;PUSIĆ VESNA;4.343,40;475,40;;;3.868,00;;;;;;;
2018;IX;01.01.2018;18.12.2018;HDZ;114.;PUTICA SANJA;139.430,46;11.515,36;6.054,00;1.105,00;66.776,00;;23.013,42;13.772,60;1.113,07;8.343,01;7.738,00;
2018;IX;01.01.2018;18.12.2018;NZ;115.;RADIN FURIO;80.106,39;8.063,32;;;30.954,00;;31.963,70;;;8.704,30;;421,07
2018;IX;01.01.2018;18.12.2018;HDZ;116.;RAGUŽ ŽELJKO;134.208,38;1.048,70;70.120,00;13.685,00;2.471,00;;1.937,51;33.300,72;2.635,04;8.934,41;;76,00
2018;IX;01.01.2018;18.12.2018;HDZ;117.;REINER ŽELJKO;36.146,59;3.841,89;;;26.044,00;;5.660,70;;;;;600,00
2018;IX;01.01.2018;18.12.2018;NZ;118.;RONKO ZDRAVKO;73.362,55;;23.256,00;4.298,00;;;;33.054,24;3.754,31;9.000,00;;
2018;IX;01.01.2018;18.12.2018;Most;119.;RUNTIĆ HRVOJE;39.821,86;;;;;;;30.021,86;;9.800,00;;
2018;IX;01.01.2018;18.12.2018;HDZ;120.;SANADER ANTE;103.502,12;;46.200,00;9.732,00;;;;33.300,72;5.269,40;9.000,00;;
2018;IX;01.01.2018;18.12.2018;HNS;121.;SAUCHA TOMISLAV;0,00;;;;;;;;;;;
2018;IX;01.01.2018;18.12.2018;Živi zid;122.;SINČIĆ IVAN VILIBOR;14.652,56;1.983,02;;;7.960,00;;4.709,54;;;;;
2018;IX;01.01.2018;18.12.2018;Most;123.;SLADOLJEV MARKO;0,00;;;;;;;;;;;
2018;IX;01.01.2018;18.12.2018;HDZ;124.;SOKOL TOMISLAV;0,00;;;;;;;;;;;
2018;IX;01.01.2018;18.12.2018;IDS;125.;SPONZA GIOVANNI;88.140,76;;33.456,00;7.950,00;;;;33.300,72;4.434,04;9.000,00;;
2018;IX;01.01.2018;18.12.2018;SDP;126.;STAZIĆ NENAD;57.437,08;7.583,30;;;32.450,00;;15.885,99;;;;;1.517,79
2018;IX;01.01.2018;18.12.2018;HDZ;127.;STIER DAVOR IVO;112.836,22;14.617,70;;;62.717,75;604,10;34.896,67;;;;;
2018;IX;01.01.2018;18.12.2018;NZ;128.;STRENJA INES;95.448,58;4.041,60;35.552,00;6.887,00;3.505,00;266,00;;33.300,72;3.845,11;8.051,15;;
2018;IX;01.01.2018;18.12.2018;HDZ;129.;STRIČAK ANĐELKO;26.296,00;;22.441,00;2.761,00;;854,00;240,00;;;;;
2018;IX;01.01.2018;18.12.2018;HDZ;130.;ŠAPINA STIPO;4.260,00;;4.120,00;140,00;;;;;;;;
2018;IX;01.01.2018;18.12.2018;HDZ;131.;ŠIMIĆ MARKO;74.754,75;;25.320,00;4.962,00;;;;33.300,72;2.172,03;9.000,00;;
2018;IX;01.01.2018;18.12.2018;HDZ;132.;ŠIPIĆ IVAN;110.866,62;;53.690,00;11.738,00;;;;33.300,72;3.137,90;9.000,00;;
2018;IX;01.01.2018;18.12.2018;NLM;133.;ŠKIBOLA MARIN;51.874,48;1.047,18;;;;4.148,00;;33.115,56;4.563,74;9.000,00;;
2018;IX;01.01.2018;18.12.2018;HDZ;134.;ŠKORIĆ PETAR;110.367,12;3.877,77;28.560,00;4.144,00;14.822,07;130,00;13.541,42;33.300,72;3.573,94;8.417,20;;
2018;IX;01.01.2018;18.12.2018;HDZ;135.;ŠUKER IVAN;0,00;;;;;;;;;;;
2018;IX;01.01.2018;18.12.2018;SDP;136.;TOMIĆ DAMIR;89.894,01;;35.512,00;7.619,00;;;;33.300,72;4.462,29;9.000,00;;
2018;IX;01.01.2018;18.12.2018;HNS;137.;TOPOLKO BERNARDA;63.992,50;600,00;17.442,00;212,00;;;1.164,00;33.054,24;2.653,59;8.866,67;;
2018;IX;01.01.2018;18.12.2018;HDZ;138.;TOTGERGELI MIRO;23.118,00;;23.118,00;;;;;;;;;
2018;IX;01.01.2018;18.12.2018;HDZ;139.;TUĐMAN MIROSLAV;64.965,22;7.528,73;;;37.188,75;;19.913,22;;;;;334,52
2018;IX;01.01.2018;18.12.2018;GLAS;140.;TURINA - ĐURIĆ NADA;54.745,97;;5.168,00;1.037,00;;;;33.300,72;6.240,25;9.000,00;;
2018;IX;01.01.2018;18.12.2018;HDZ;141.;TUŠEK ŽARKO;23.897,00;;22.140,00;1.757,00;;;;;;;;
2018;IX;01.01.2018;18.12.2018;BM 365;142.;VARDA KAŽIMIR;0,00;;;;;;;;;;;
2018;IX;01.01.2018;18.12.2018;BM 365;143.;VARGA SINIŠA;0,00;;;;;;;;;;;
2018;IX;01.01.2018;18.12.2018;SDP;144.;VEŠLIGAJ MARKO;23.449,60;371,60;21.934,00;1.144,00;0,00;;;;;;;
2018;IX;01.01.2018;18.12.2018;SDP;145.;VIDOVIĆ FRANKO;156.897,25;7.548,38;44.616,00;10.119,00;28.140,00;;18.953,03;33.300,72;4.231,08;8.507,54;;1.481,50
2018;IX;01.01.2018;18.12.2018;HSS;146.;VLAOVIĆ DAVOR;67.706,66;;18.900,00;4.235,00;;;;33.300,72;2.270,94;9.000,00;;
2018;IX;01.01.2018;18.12.2018;HDZ;147.;VRANJEŠ DRAGICA;116.883,72;2.913,20;48.248,00;10.357,00;8.496,75;206,00;4.789,35;30.342,46;2.807,15;8.723,81;;
2018;IX;01.01.2018;18.12.2018;NZ;148.;VUČETIĆ MARKO;78.923,54;;28.700,00;6.066,00;;;;33.115,56;2.541,98;8.500,00;;
2018;IX;01.01.2018;18.12.2018;HRAST;149.;ZEKANOVIĆ HRVOJE;99.708,53;;44.880,00;10.030,00;;;;32.731,68;3.066,85;9.000,00;;
2018;IX;01.01.2018;18.12.2018;SDP;150.;ZMAJLOVIĆ MIHAEL;29.284,50;3.305,96;;;13.702,00;;12.276,54;;;;;
2018;IX;01.01.2018;18.12.2018;HSU;151.;ŽAGAR TOMISLAV;76.899,88;;29.508,00;232,00;;;604,45;32.977,92;4.539,51;9.000,00;;38,00
2017;IX;01.01.2017;15.12.2017;SNAGA;1;ALEKSIĆ GORAN;0,00;;;;;;;;;;;
2017;IX;02.10.2017;15.12.2017;SDP;2;ALFIREV MARIJA;9.175,69;;5.940,00;1.144,00;;;;925,02;;1.166,67;;
2017;IX;01.01.2017;01.10.2017;SDP;2.a;KLARIN IVAN;42.688,95;;5.600,00;821,00;;;;24.975,54;5.292,41;6.000,00;;
2017;IX;26.05.2017;15.12.2017;HDZ;3;BABIĆ ANTE;52.100,97;3.347,66;28.000,00;;17.009,38;;;;;3.706,46;;37,47
2017;IX;01.01.2017;25.05.2017;HDZ;3.a;KRSTULOVIĆ OPARA ANDRO;22.068,45;1.050,00;2.448,00;522,00;5.105,00;;;;156,55;4.361,90;8.050,00;375,00
2017;IX;01.01.2017;15.12.2017;SDP;4;BABIĆ VEDRAN;95.266,75;4.556,30;19.040,00;659,00;16.376,50;584,73;8.994,75;33.300,72;3.596,15;8.158,60;;
2017;IX;20.06.2017;15.12.2017;HDZ;5;BAČIĆ ANTE;54.885,02;;23.200,00;5.021,00;1.497,50;;462,68;18.949,46;2.087,71;3.666,67;;
2017;IX;01.01.2017;19.06.2017;HDZ;5.a;BOBAN BLAŽENKO;55.863,14;;26.072,00;5.631,00;;;;15.545,92;4.014,22;4.600,00;;
2017;IX;01.01.2017;15.12.2017;HDZ;6;BAČIĆ BRANKO;81.629,70;;57.456,00;11.022,00;6.563,75;4.286,00;2.301,95;;;;;
2017;IX;01.01.2017;15.12.2017;HDZ;7;BALIĆ MARIJANA;100.560,34;16.483,65;15.224,00;1.937,00;36.091,00;;22.759,39;;;7.533,35;;531,95
2017;IX;01.01.2017;15.12.2017;HDZ;8;BARIŠIĆ DRAŽEN;0,00;;;;;;;;;;;
2017;IX;01.01.2017;15.12.2017;HNS;9;BATINIĆ MILORAD;24.648,00;;24.306,00;342,00;;;;;;;;
2017;IX;01.01.2017;15.12.2017;SDP;10;BAUK ARSEN;80.401,03;;21.182,00;4.524,00;11.155,00;3.876,40;612,00;33.300,72;5.538,91;;;212,00
2017;IX;01.01.2017;15.12.2017;HDZ;11;BEDEKOVIĆ VESNA;67.623,00;1.559,04;19.216,00;;;;1.991,00;32.962,68;3.691,06;8.203,22;;
2017;IX;01.01.2017;15.12.2017;HSS;12;BELJAK KREŠO;0,00;;;;;;;;;;;
2017;IX;01.01.2017;15.12.2017;SDP;13;BERNARDIĆ DAVOR;0,00;;;;;;;;;;;
2017;IX;01.01.2017;15.12.2017;GLAS;14;BEUS RICHEMBERG GORAN;72.069,34;13.435,80;;;27.454,00;;28.653,76;;;;;2.525,78
2017;IX;01.01.2017;15.12.2017;NZ;15;BILEK VLADIMIR;81.165,88;3.724,46;25.336,00;1.844,00;5.477,50;;2.292,27;33.300,72;;8.329,64;;861,29
2017;IX;01.01.2017;15.12.2017;HDZ;16;BORIĆ JOSIP;86.056,11;;30.872,00;4.260,00;;3.740,00;;33.300,72;5.383,39;8.500,00;;
2017;IX;01.01.2017;15.12.2017;HDZ;17;BRKIĆ MILIJAN;15.983,60;3.911,80;;;10.168,00;;1.903,80;;;;;
2017;IX;01.01.2017;15.12.2017;Most;18;BULJ MIRO;103.720,07;;51.672,00;9.914,00;;;;33.054,24;579,83;8.500,00;;
2017;IX;01.01.2017;15.12.2017;Živi zid;19;BUNJAC BRANIMIR;63.076,32;524,65;13.860,00;972,00;2.720,00;;1.176,71;33.300,72;2.057,95;8.464,29;;
2017;IX;01.01.2017;15.12.2017;HDZ;20;CULEJ STEVO;92.542,91;225,00;38.150,00;7.565,00;;;;33.300,72;4.834,45;8.467,74;;
2017;IX;01.01.2017;15.12.2017;HDZ;21;ČIČAK MATO;2.662,00;450,00;2.212,00;;;;;;;;;
